国泰君安国际控股有限公司,GUOTJU 0.9 06/23/17,-,0.9,-,58.00 百万,2017/3/30,--,--,金融债,99267,2017/6/23
湖州经开投资发展集团有限公司,HTHG 5.75 03/30/20,100,5.75,-,150.00 百万,2017/3/30,"一般企业用途,运营资本",--,城投债,1495,2020/3/30
中国建设银行股份有限公司,CCB Float 03/30/20,-,L+80,-,120.00 百万,2017/3/30,--,--,金融债,1497,2020/3/30
新疆广汇实业投资(集团)有限责任公司,GUANGH 7.875 03/30/20,100,7.875,-,300.00 百万,2017/3/30,一般企业用途、投资,--,产业债,1498,2020/3/30
中国恒大集团,EVERRE 9.5 03/29/24,7.05,9.5,-,1000.00 百万,2017/3/29,再融资,2021/3/29、2022/3/29、2023/3/29,地产债,1496,2024/3/29
浙商银行股份有限公司,ZHESHG 5.45 PERP,100.105,5.45,-,2175.00 百万,2017/3/29,AT1资本补充,2022/3/29,金融债,1499,PERP
中银国际控股有限公司,BCHINA 3.48 03/29/21,-,3.48,-,1.00 百万,2017/3/27,--,2018至2020每年的3、6、9、12月29日,金融债,100878,2021/3/29
新世界发展有限公司,NWDEVL 3.5 03/27/24,-,3.5,-,700.00 百万,2017/3/27,--,--,地产债,99174,2024/3/27
新世界发展有限公司,NWDEVL 4 03/27/29,-,4,-,1150.00 百万,2017/3/27,--,--,地产债,99181,2029/3/27
山东玉皇化工有限公司,YUHUNG 6.625 03/27/20,51,6.625,-,300.00 百万,2017/3/27,运营资本,--,产业债,1500,2020/3/27
中华电力有限公司,CHINLP 3.16 03/09/32,-,3.16,-,300.00 百万,2017/3/24,--,--,产业债,99201,2032/3/9
中国东方资产管理(国际)控股有限公司,ORIEAS 1.8 03/23/18,-,1.8,-,230.00 百万,2017/3/24,--,--,金融债,99295,2018/3/23
中国东方资产管理(国际)控股有限公司,ORIEAS 1.8 03/23/18,-,1.8,-,560.00 百万,2017/3/24,--,--,金融债,99299,2018/3/23
中银国际控股有限公司,BCHINA Float 03/23/20,-,3ML+25,-,6.20 百万,2017/3/23,--,--,金融债,100884,2020/3/23
渣打银行(香港)有限公司,STANLN Float 03/23/19,-,3ML,-,1.20 百万,2017/3/23,一般企业用途,--,金融债,100889,2019/3/23
中国恒大集团,EVERRE 7 03/23/20,100,7,-,1600.00 百万,2017/3/23,"一般企业用途,再融资",--,地产债,1501,2020/3/23
中国恒大集团,EVERRE 8.25 03/23/22,7.07,8.25,-,2025.00 百万,2017/3/23,再融资,2020/3/23、2021/3/23,地产债,1502,2022/3/23
复星国际有限公司,FOSUNI 5.25 03/23/22,100,5.25,-,1400.00 百万,2017/3/23,"一般企业用途,运营资本,再融资",2020/3/23、2021/8/6,产业债,1503,2022/3/23
交银金融租赁有限责任公司,BCOMFL 3.5 03/21/22,100,3.5,-,1050.00 百万,2017/3/21,一般企业用途,--,金融债,1505,2022/3/21
交银金融租赁有限责任公司,BCOMFL 3 03/21/20,100,3,-,700.00 百万,2017/3/21,--,--,金融债,1506,2020/3/21
交银金融租赁有限责任公司,BCOMFL 4.25 03/21/27,99.202,4.25,4.443,250.00 百万,2017/3/21,--,--,金融债,1507,2027/3/21
国瑞置业有限公司,GUOPRO 7 03/21/20,100,7,-,300.00 百万,2017/3/21,"运营资本,再融资",2019/3/21,地产债,1508,2020/3/21
联想集团有限公司,LENOVO 5.375 PERP,100.3,5.375,5.119,1000.00 百万,2017/3/16,公司间贷款,2022/3/16,产业债,3105,PERP
联想集团有限公司,LENOVO 3.875 03/16/22,100,3.875,-,500.00 百万,2017/3/16,"一般企业用途,运营资本",--,产业债,1510,2022/3/16
康得新复合材料集团股份有限公司,KANGDE 6 03/16/20,4.75,6,-,300.00 百万,2017/3/16,"一般企业用途,再融资",--,产业债,1512,2020/3/16
合景泰富集团控股有限公司,KWGPRO 6 09/15/22,24.49,6,-,650.00 百万,2017/3/15,再融资,2020/3/15、2021/3/15,地产债,1511,2022/9/15
中国进出口银行,EXIMCH 0.25 03/14/20,-,0.25,-,1000.00 百万,2017/3/14,General Corporate Purposes,--,金融债,99240,2020/3/14
中国进出口银行,EXIMCH 2.625 03/14/22,100,2.625,-,1150.00 百万,2017/3/14,--,--,金融债,1513,2022/3/14
中国进出口银行,EXIMCH 3.375 03/14/27,99.488,3.375,3.497,850.00 百万,2017/3/14,--,--,金融债,1514,2027/3/14
中国工商银行股份有限公司,ICBCAS 1.65 09/13/17,-,1.65,-,14.00 百万,2017/3/13,--,--,金融债,1515,2017/9/13
中国工商银行股份有限公司,ICBCAS 2.35 03/13/20,100,2.35,-,650.00 百万,2017/3/13,--,--,金融债,1517,2020/3/13
中骏集团控股有限公司,CHINSC 5.875 03/10/22,100,5.875,-,500.00 百万,2017/3/10,"运营资本,再融资",2020/5/21,地产债,1516,2022/3/10
国美零售控股有限公司,GOME 5 03/10/20,100,5,-,500.00 百万,2017/3/10,"资本支出,一般企业用途,投资",--,产业债,1519,2020/3/10
盈科大衍地产发展有限公司,PCPDC 4.75 03/09/22,100.025,4.75,4.372,700.00 百万,2017/3/9,一般企业用途,--,地产债,3354,2022/3/9
中国银行股份有限公司,CHOPIN 2.05 11/08/18,100,2.05,-,632.00 百万,2017/3/9,收购融资,--,金融债,27691,2018/11/8
来宝集团有限公司,NOBLSP 8.75 03/09/22,-,8.75,-,750.00 百万,2017/3/9,"一般企业用途,再融资",--,产业债,1518,2022/3/9
中国再保险(集团)股份有限公司,CNREFI 3.375 03/09/22,100,3.375,-,1500.00 百万,2017/3/9,"一般企业用途,投资",--,金融债,1520,2022/3/9
华南城控股有限公司,CSCHCN 5.75 03/09/20,100,5.75,-,300.00 百万,2017/3/9,"一般企业用途,再融资",--,地产债,1521,2020/3/9
中国信达(香港)控股有限公司,CCAMCL 4.4 03/09/27,94.825,4.4,5.709,700.00 百万,2017/3/9,"一般企业用途,运营资本",--,金融债,1522,2027/3/9
中国信达(香港)控股有限公司,CCAMCL 4.1 03/09/24,98.805,4.1,4.914,700.00 百万,2017/3/9,"一般企业用途,运营资本",--,金融债,1523,2024/3/9
中国信达(香港)控股有限公司,CCAMCL 3.65 03/09/22,100,3.65,-,1300.00 百万,2017/3/9,"一般企业用途,运营资本",--,金融债,1524,2022/3/9
中国国储能源化工集团股份公司,CERCG 4.75 03/08/18,-,4.75,-,100.00 百万,2017/3/9,--,--,产业债,1525,2018/3/8
中国信达(香港)控股有限公司,CCAMCL 3 03/09/20,100,3,-,300.00 百万,2017/3/9,"一般企业用途,运营资本",--,金融债,1526,2020/3/9
中国建设银行股份有限公司,CCB Float 03/08/19,-,3m EURIBOR +40.0000,-,50.00 百万,2017/3/8,--,--,金融债,99300,2019/3/8
北京建设(控股)有限公司,BEIPRO 4.375 03/08/20,100,4.375,-,300.00 百万,2017/3/8,"资本支出,一般企业用途,运营资本",--,地产债,1527,2020/3/8
中国光大银行股份有限公司,CHEVBK 2.5 03/08/20,100,2.5,-,500.00 百万,2017/3/8,--,--,金融债,1528,2020/3/8
中国飞机租赁集团控股有限公司,CHNAAR 4.7 03/08/22,100,4.7,-,300.00 百万,2017/3/8,"一般企业用途,公司间贷款",--,产业债,1530,2022/3/8
中国飞机租赁集团控股有限公司,CHNAAR 5.5 03/08/24,86.572,5.5,15.666,200.00 百万,2017/3/8,"一般企业用途,公司间贷款",--,产业债,1531,2024/3/8
中国华君集团有限公司,HUAJHK 6 09/07/19,-,6,-,77.00 百万,2017/3/7,--,--,产业债,99301,2019/9/7
大新华航空有限公司,GRCHAR 6.375 03/07/19,100,6.375,-,450.00 百万,2017/3/7,"一般企业用途,运营资本",--,产业债,1529,2019/3/7
国家开发银行,SDBC Float 03/06/20,-,3mH+50,-,7750.00 百万,2017/3/6,General Corporate Purposes Working Capital,--,金融债,99198,2020/3/6
国家开发银行,SDBC Float 03/06/22,100,3mL+70,-,1150.00 百万,2017/3/6,--,--,金融债,1532,2022/3/6
国家开发银行,SDBC Float 03/06/20,100,L+55,-,850.00 百万,2017/3/6,"一般企业用途,运营资本",--,金融债,1533,2020/3/6
中国金茂控股集团有限公司,CHJMAO 3.6 03/03/22,100,3.6,-,500.00 百万,2017/3/3,"一般企业用途,再融资",--,地产债,1536,2022/3/3
香港快运航空有限公司,HKEXAR 7.5 03/03/20,100,7.5,-,60.00 百万,2017/3/3,一般企业用途,--,产业债,27264,2020/3/3
香港铁路有限公司,MTRC 3.125 03/03/42,-,3.125,-,575.00 百万,2017/3/3,--,--,产业债,99202,2042/3/3
中华人民共和国(香港特区政府),GBHK 1.89 03/02/32,-,1.89,-,7100.00 百万,2017/3/2,--,--,政府债,99177,2032/3/2
海通国际证券集团有限公司,HTISEC 5.6 03/02/18,-,5.6,-,200.00 百万,2017/3/2,--,--,金融债,99282,2018/3/2
中银国际控股有限公司,BCHINA Float 03/02/20,-,3ML+25,-,8.00 百万,2017/3/1,--,--,金融债,100888,2020/3/2
新湖中宝股份有限公司,XINHUZ 6 03/01/20,100,6,-,700.00 百万,2017/3/1,"一般企业用途,运营资本,再融资",--,地产债,1535,2020/3/1
鑫苑置业有限公司,XIN 7.75 02/28/21,100,7.75,-,300.00 百万,2017/2/28,再融资,--,地产债,1537,2021/2/28
中国中信股份有限公司,CITLTD 3.125 02/28/22,100,3.125,-,500.00 百万,2017/2/28,"一般企业用途,再融资",--,金融债,1538,2022/2/28
中国中信股份有限公司,CITLTD 3.875 02/28/27,98.537,3.875,4.234,750.00 百万,2017/2/28,"一般企业用途,再融资",--,金融债,1539,2027/2/28
天臣控股有限公司,KITHHO 3 06/30/36,-,3,-,300.00 百万,2017/2/28,--,2017/2/28,产业债,99366,2036/6/30
中华人民共和国(香港特区政府),HKINTL 3.132 02/28/27,98.25,3.132,3.555,1000.00 百万,2017/2/28,收购融资,--,政府债,3412,2027/2/28
中国建设银行股份有限公司,CCB 0.01 02/28/18,-,0.01,-,150.00 百万,2017/2/28,--,--,金融债,99278,2018/2/28
中国东方资产管理(国际)控股有限公司,ORIEAS 6.5 02/27/20,-,6.5,-,850.00 百万,2017/2/27,Refinance,--,金融债,99211,2020/2/27
海航集团有限公司,CCBHNA 2.874 02/04/20,100,2.874,-,200.00 百万,2017/2/24,一般企业用途,--,产业债,3171,2020/2/4
香港铁路有限公司,MTRC 3 02/24/37,-,3,-,400.00 百万,2017/2/24,--,--,产业债,99199,2037/2/24
海航集团有限公司,SANYPH 3.75 08/24/17,-,3.75,-,30.00 百万,2017/2/24,--,--,产业债,1534,2017/8/24
渣打银行(香港)有限公司,STANLN Float 02/23/19,-,3ML,-,1.30 百万,2017/2/23,--,--,金融债,100885,2019/2/23
中国工商银行(墨西哥)有限公司,ICBCMX Float 02/23/27,-,3mL+220,-,5.00 百万,2017/2/23,"一般企业用途,运营资本,T2资本补充",--,金融债,1567,2027/2/23
青海省投资集团有限公司,QHINVG 7.25 02/22/20,29.5,7.25,-,300.00 百万,2017/2/22,"一般企业用途,再融资",--,产业债,1541,2020/2/22
太古地产有限公司,SWIPRO 2.95 02/22/24,-,2.95,-,300.00 百万,2017/2/22,--,--,地产债,99196,2024/2/22
华为投资控股有限公司,HUAWEI 3.25 02/21/22,100,3.25,-,1000.00 百万,2017/2/21,--,--,产业债,1542,2022/2/21
华为投资控股有限公司,HUAWEI 4 02/21/27,95.046,4,5.253,500.00 百万,2017/2/21,--,--,产业债,1543,2027/2/21
中国工商银行股份有限公司,ICBCAS 2.875 02/21/22,100,2.875,-,900.00 百万,2017/2/21,--,--,金融债,1545,2022/2/21
中国工商银行股份有限公司,ICBCAS Float 02/21/22,100,3mL+96.5,-,600.00 百万,2017/2/21,--,--,金融债,1546,2022/2/21
交通银行股份有限公司,BOCOM Float 02/21/20,100,L+77.5,-,850.00 百万,2017/2/21,"一般企业用途,运营资本",--,金融债,1547,2020/2/21
中国工商银行股份有限公司,ICBCAS Float 02/21/20,100,L+75,-,500.00 百万,2017/2/21,--,--,金融债,1548,2020/2/21
中国建设银行股份有限公司,CCB Float 02/21/20,-,4m EURIBOR +50.0000,-,150.00 百万,2017/2/21,--,--,金融债,99287,2020/2/21
中华人民共和国(香港特区政府),HKGB 0.99 02/20/19,-,0.99,-,1200.00 百万,2017/2/20,--,--,政府债,99230,2019/2/20
路劲基建有限公司,ROADKG 7.95 PERP,25.749,7.95,30.86,300.00 百万,2017/2/17,--,2022/2/17、2022/8/17、2023/2/17、2023/8/17、2024/2/17、2024/8/17、2025/2/17、2025/8/17、2026/2/17、2026/8/17,地产债,1544,PERP
中国建设银行股份有限公司,CCBESA 0.625 02/17/20,-,0.625,-,500.00 百万,2017/2/17,General Corporate Purposes,--,金融债,99190,2020/2/17
新城发展控股有限公司,FUTLAN 5 02/16/20,100,5,-,350.00 百万,2017/2/16,"一般企业用途,再融资",--,地产债,1549,2020/2/16
泛海酒店集团有限公司,ASIASH 0 02/16/47,-,0,-,1220.02 百万,2017/2/16,--,--,产业债,99228,2047/2/16
中国水发兴业能源集团有限公司,CSSXF 7.95 02/15/19,79.6,7.95,-,260.00 百万,2017/2/15,"一般企业用途、再融资
",--,产业债,1551,2019/2/15
中国银行股份有限公司,BCHINA 3 02/14/22,100,3,-,500.00 百万,2017/2/14,--,--,金融债,1552,2022/2/14
中国银行股份有限公司,BCHINA Float 02/14/20,100,L+77,-,1200.00 百万,2017/2/14,--,--,金融债,1553,2020/2/14
中国银行股份有限公司,BCHINA 2.375 02/14/20,100,2.375,-,300.00 百万,2017/2/14,--,--,金融债,1554,2020/2/14
上海浦东发展银行股份有限公司,SHANPU 2.375 02/13/20,100,2.375,-,500.00 百万,2017/2/13,"一般企业用途,运营资本",--,金融债,1555,2020/2/13
渣打银行(香港)有限公司,STANLN Float 02/10/19,-,3ML,-,1.00 百万,2017/2/10,--,--,金融债,100890,2019/2/10
渣打银行(香港)有限公司,STANLN Float 02/10/19,-,3ML,-,4.35 百万,2017/2/10,一般企业用途,--,金融债,100891,2019/2/10
中国水务集团有限公司,CWAHK 5.25 02/07/22,100,5.25,-,300.00 百万,2017/2/7,"一般企业用途,再融资",2020/2/7、2021/2/7,产业债,3345,2022/2/7
中银国际控股有限公司,BCHINA Float 02/07/20,-,3ML+60,-,6.65 百万,2017/2/7,--,--,金融债,100900,2020/2/7
瑞安房地产有限公司,SHUION 5.7 02/06/21,100,5.7,-,500.00 百万,2017/2/6,再融资,--,地产债,1558,2021/2/6
香港皇朝家私集团有限公司,RYLHF 0.1 02/05/64,-,0.1,-,700.00 百万,2017/2/5,--,2025/2/5至2063/2/5每年的2月5日,产业债,99237,2064/2/5
渣打银行(香港)有限公司,STANLN Float 02/02/19,-,3ML,-,8.80 百万,2017/2/2,--,--,金融债,100911,2019/2/2
香港航空国际控股有限公司,HONAIR 15.758 PERP,21.199,15.758,-,683.00 百万,2017/1/26,一般企业用途,2020/7/26、2021/1/26、2021/7/26、2022/1/26、2022/7/26、2023/1/26、2023/7/26、2024/1/26、2024/7/26、2025/1/26,产业债,3349,PERP
珠海华发集团有限公司,ZHHFGR 3.5 01/26/20,100,3.5,-,300.00 百万,2017/1/26,--,--,城投债,1560,2020/1/26
香港航空国际控股有限公司,HONAIR 7.125 PERP,55,7.125,12.954,58.00 百万,2017/1/26,一般企业用途,2020/7/26至2169/7/26每年的1月26日和7月26日,产业债,28157,PERP
禹洲集团控股有限公司,YUZHOU 6 01/25/22,7.216,6,-,350.00 百万,2017/1/25,"一般企业用途,再融资",2020/5/21,地产债,1563,2022/1/25
洛娃科技实业集团有限公司,RWINTL 7.25 01/25/20,18.375,7.25,-,200.00 百万,2017/1/25,"企业并购融资,资本支出,一般企业用途",--,产业债,1564,2020/1/25
首创置业有限公司,CPDEV 3.875 01/25/20,100,3.875,-,400.00 百万,2017/1/25,"一般企业用途,运营资本,再融资",--,地产债,1566,2020/1/25
北京能源国际控股有限公司,GDPOLY 8.25 01/25/20,100,8.25,-,350.00 百万,2017/1/25,"运营资本,再融资,绿色贷款/债券",--,产业债,3372,2020/1/25
海航集团有限公司,SANYPH 7 01/24/20,100,7,-,300.00 百万,2017/1/24,"一般企业用途、再融资
",--,产业债,1556,2020/1/24
中国华融国际控股有限公司,HRINTH 4.5 PERP,99.99,4.5,-,1500.00 百万,2017/1/24,"一般企业用途,运营资本",2022/1/24、2022/7/24、2023/1/24、2023/7/24、2024/1/24、2024/7/24、2025/1/24、2025/7/24、2026/1/24、2026/7/24,金融债,1562,PERP
中国华融资产管理股份有限公司,HRINTH 3.375 01/24/20,100,3.375,-,1100.00 百万,2017/1/24,"一般企业用途,运营资本",--,金融债,1565,2020/1/24
国家开发银行,SDBC 3.375 01/24/27,99.843,3.375,3.413,500.00 百万,2017/1/24,"一般企业用途,运营资本",--,金融债,1568,2027/1/24
国家开发银行,SDBC 2.625 01/24/22,100,2.625,-,1000.00 百万,2017/1/24,"一般企业用途,运营资本",--,金融债,1569,2022/1/24
国家开发银行,SDBC 4 01/24/37,99.451,4,4.05,500.00 百万,2017/1/24,"一般企业用途,运营资本",--,金融债,1570,2037/1/24
富卫有限公司,FWDINS 6.25 PERP,100.389,6.25,-,250.00 百万,2017/1/24,--,2022/1/24,金融债,3362,PERP
国家开发银行,SDBC 0.875 01/24/24,-,0.875,-,400.00 百万,2017/1/24,一般企业用途、运营资本,--,金融债,99161,2024/1/24
国家开发银行,SDBC 0.125 01/24/20,-,0.125,-,1500.00 百万,2017/1/24,General Corporate Purposes Working Capital,--,金融债,99225,2020/1/24
海航集团有限公司,SANYPH 6 01/23/20,-,6,-,200.00 百万,2017/1/23,"一般企业用途、再融资
",--,产业债,1559,2020/1/23
时代中国控股有限公司,TPHL 6.25 01/23/20,100,6.25,-,375.00 百万,2017/1/23,再融资,2019/1/23及以后,地产债,1571,2020/1/23
仁恒置地集团有限公司,YLLGSP 5.875 01/23/22,101.56,5.875,3.293,450.00 百万,2017/1/23,"一般企业用途,再融资",2020/1/23、2021/1/23,地产债,3376,2022/1/23
旭辉控股(集团)有限公司,CIFIHG 5.5 01/23/22,100,5.5,-,585.00 百万,2017/1/23,"一般企业用途,再融资",2020/1/23、2021/1/23,地产债,1585,2022/1/23
新世界发展有限公司,NEWWOR 4.75 01/23/27,95.646,4.75,5.883,600.00 百万,2017/1/23,"一般企业用途,再融资",--,地产债,3405,2027/1/23
国家开发银行,SDBC 2 01/23/19,100,2,-,100.00 百万,2017/1/23,--,--,金融债,27797,2019/1/23
渣打银行(香港)有限公司,STANLN Float 01/20/19,-,3ML,-,2.25 百万,2017/1/20,--,--,金融债,100894,2019/1/20
长春市城市发展投资控股(集团)有限公司,CCUDIH 3.625 01/20/20,100,3.625,-,400.00 百万,2017/1/20,"一般企业用途,运营资本",--,城投债,1573,2020/1/20
泰康保险集团股份有限公司,TAIKAN 3.5 01/19/22,100,3.5,-,800.00 百万,2017/1/19,"一般企业用途,投资",--,金融债,1574,2022/1/19
爪哇控股有限公司,SEAHDL 4.5 01/19/20,100,4.5,-,200.00 百万,2017/1/19,一般企业用途,--,地产债,3488,2020/1/19
渣打银行(香港)有限公司,STANLN Float 01/18/19,-,3ML,-,18.50 百万,2017/1/18,一般企业用途,--,金融债,100903,2019/1/18
中国金茂控股集团有限公司,CHJMAO 5.75 PERP,99.576,5.75,-,500.00 百万,2017/1/17,"一般企业用途,运营资本,再融资",2022/1/17,地产债,1575,PERP
太古地产有限公司,SWIPRO 3.2 01/17/27,-,3.2,-,360.00 百万,2017/1/17,--,--,地产债,99214,2027/1/17
国家开发银行,SDBC 2.33 01/17/20,100,2.33,2.278,60.00 百万,2017/1/17,--,--,金融债,3792,2020/1/17
中银国际控股有限公司,BCHINA Float 01/13/22,-,3ML+25,-,2.00 百万,2017/1/13,--,--,金融债,100871,2022/1/13
广州富力地产股份有限公司,GZRFPR 5.75 07/13/22,26.473,5.75,-,725.00 百万,2017/1/13,"一般企业用途,项目融资",2020/1/13、2021/1/13,地产债,1578,2022/7/13
中国奥园集团股份有限公司,CAPG 6.35 01/11/20,100,6.35,-,425.00 百万,2017/1/11,"运营资本,再融资",--,地产债,1576,2020/1/11
合景泰富集团控股有限公司,KWGPRO 6 01/11/22,100,6,-,250.00 百万,2017/1/11,再融资,2020/5/6,地产债,1580,2022/1/11
中国工商银行股份有限公司,ICBCAS 1.55 06/09/17,-,1.55,-,45.00 百万,2017/1/10,--,--,金融债,1577,2017/6/9
龙光集团有限公司,LOGPH 5.75 01/03/22,100,5.75,-,250.00 百万,2017/1/3,再融资,2020/5/21,地产债,1582,2022/1/3
中信证券股份有限公司,CSILTD 0 12/29/17,-,0,-,90.00 百万,2016/12/30,--,--,金融债,1583,2017/12/29
中华人民共和国,CGB 3.5 12/30/18,-,3.5,-,2000.00 百万,2016/12/30,General Corporate Purposes,--,政府债,98949,2018/12/30
万科企业股份有限公司,VNKRLE 3.95 12/23/19,100,3.95,-,600.00 百万,2016/12/23,--,--,地产债,1588,2019/12/23
国泰君安国际控股有限公司,GUOTJU 0.9 03/23/17,-,0.9,-,64.00 百万,2016/12/23,--,--,金融债,99025,2017/3/23
绿地控股集团有限公司,GRNLGR 4.375 12/22/19,100,4.375,-,180.00 百万,2016/12/22,--,--,地产债,1586,2019/12/22
南京溧水经济技术开发集团有限公司,LSETID 5.5 12/22/19,-,5.5,-,100.00 百万,2016/12/22,"一般企业用途,运营资本,再融资",--,城投债,1587,2019/12/22
中国建设银行股份有限公司,CCB 1.8 06/15/17,-,1.8,-,27.00 百万,2016/12/21,--,--,金融债,1590,2017/6/15
中国东方资产管理股份有限公司,ORIEAS 4.5 12/21/26,98.489,4.5,4.89,229.00 百万,2016/12/21,"一般企业用途,运营资本",--,金融债,1592,2026/12/21
中国铁建股份有限公司,RLCONS 1.5 12/21/21,-,1.5,-,3450.00 百万,2016/12/21,Acquisition Financing Working Capital Investment Project Finance Refinance,--,产业债,98943,2021/12/21
香港银行同业结算有限公司,HKICL 1.85 12/21/21,-,1.85,-,200.00 百万,2016/12/21,--,--,金融债,98964,2021/12/21
香港汇达投资集团有限公司,GXINTE 5.9 12/20/19,100,5.9,-,200.00 百万,2016/12/20,"一般企业用途,再融资",--,金融债,1589,2019/12/20
沛县国有资产经营有限公司,PEISOA 6.1 12/20/19,100,6.1,-,50.00 百万,2016/12/20,"一般企业用途,运营资本",--,城投债,1591,2019/12/20
交银金融租赁有限责任公司,BLUZEN 4.5 12/15/23,-,4.5,-,150.00 百万,2016/12/20,一般企业用途,--,金融债,3659,2023/12/15
交银金融租赁有限责任公司,BLUZEN 3.5 12/15/21,-,3.5,-,150.00 百万,2016/12/20,一般企业用途,--,金融债,3660,2021/12/15
山东如意科技集团有限公司,RUYIGR 7.5 12/19/19,73.63,7.5,42.654,345.00 百万,2016/12/19,"一般企业用途,再融资",--,产业债,1593,2019/12/19
新沂市城市投资发展集团有限公司,XINGNG 5.8 12/16/19,-,5.8,-,110.00 百万,2016/12/16,"运营资本,项目融资,再融资",--,城投债,1594,2019/12/16
江苏金坛国发国际投资发展有限公司,XIANGX 5.95 12/16/19,100,5.95,-,130.00 百万,2016/12/16,"运营资本,再融资",--,城投债,1596,2019/12/16
天津物产集团有限公司,TEWOOG 4.5 12/16/19,60.5,4.5,-,300.00 百万,2016/12/16,"一般企业用途,运营资本",--,产业债,1598,2019/12/16
福建漳龙集团有限公司,ZHANLO 4.5 12/16/19,100,4.5,-,500.00 百万,2016/12/16,"一般企业用途,运营资本",--,城投债,1608,2019/12/16
广汇汽车服务集团股份公司,CHGRAU 8.75 PERP,100,8.75,-,400.00 百万,2016/12/15,"一般企业用途,再融资",2019/12/15至2168/6/15期间每年的的6月15日和12月15日以100赎回,产业债,1597,PERP
中国银行股份有限公司,BCHINA Float 12/15/19,-,--,-,15.00 百万,2016/12/15,--,--,金融债,1599,2019/12/15
常德市城市建设投资集团有限公司,CHADEC 3.7 12/15/19,100,3.7,-,250.00 百万,2016/12/15,"一般企业用途,再融资",--,城投债,1601,2019/12/15
碧桂园控股有限公司,COGARD 5.625 12/15/26,39.471,5.625,32.827,350.00 百万,2016/12/15,--,2021/12/15,地产债,1603,2026/12/15
中国民生银行股份有限公司,CHIMIN 4.95 PERP,100.079,4.95,-,1439.00 百万,2016/12/14,AT1资本补充,2021/12/14,金融债,1604,PERP
云南省能源投资集团有限公司,YNPOWE 3.5 12/13/19,100,3.5,-,310.00 百万,2016/12/13,"一般企业用途,运营资本,再融资",--,城投债,1605,2019/12/13
云南省能源投资集团有限公司,YNPOWE 4.25 12/13/21,100,4.25,-,130.00 百万,2016/12/13,"一般企业用途,运营资本,再融资",--,城投债,1607,2021/12/13
长江实业集团有限公司,CKPFIN Float 12/13/21,100,3mL+78,-,250.00 百万,2016/12/13,--,--,地产债,100814,2021/12/13
镇江交通产业集团有限公司,ZJCOMG 5.25 12/12/19,100,5.25,-,220.00 百万,2016/12/12,--,--,城投债,1606,2019/12/12
中华人民共和国,CGB 3.55 12/12/21,-,3.55,-,3000.00 百万,2016/12/12,--,--,政府债,98920,2021/12/12
中华人民共和国,CGB 4.4 12/12/46,-,4.4,-,500.00 百万,2016/12/12,--,--,政府债,98922,2046/12/12
中华人民共和国,CGB 3.85 12/12/26,-,3.85,-,1000.00 百万,2016/12/12,--,--,政府债,98928,2026/12/12
中华人民共和国,CGB 4.15 12/12/31,-,4.15,-,2500.00 百万,2016/12/12,--,--,政府债,98930,2031/12/12
中华人民共和国,CGB 3.4 12/12/19,-,3.4,-,7000.00 百万,2016/12/12,--,--,政府债,98995,2019/12/12
首钢集团有限公司,SHGANG 3.375 12/09/19,100,3.375,-,400.00 百万,2016/12/9,--,--,产业债,1610,2019/12/9
融信中国控股有限公司,RONXIN 6.95 12/08/19,100,6.95,-,400.00 百万,2016/12/8,--,2018/12/8及以后,地产债,1609,2019/12/8
长江实业集团有限公司,CKPFIN Float 12/08/21,100,3mL+78,-,250.00 百万,2016/12/8,--,--,地产债,100815,2021/12/8
中国农业银行股份有限公司,AGRBK 2.375 12/07/19,100,2.375,-,500.00 百万,2016/12/7,--,--,金融债,1611,2019/12/7
广州产业投资基金管理有限公司,GZINFU 3.85 12/07/21,100,3.85,-,230.00 百万,2016/12/7,"一般企业用途,运营资本",--,金融债,1612,2021/12/7
中国橡胶资本有限公司,HAOHUA 1.871 12/07/21,-,1.871,-,700.00 百万,2016/12/7,General Corporate Purposes Refinance,--,产业债,98913,2021/12/7
国家电力投资集团有限公司,POWINV 3 12/06/21,100,3,-,900.00 百万,2016/12/6,--,--,产业债,1613,2021/12/6
国家电力投资集团有限公司,POWINV 3.875 12/06/26,99.254,3.875,4.065,300.00 百万,2016/12/6,"一般企业用途,再融资",--,产业债,1614,2026/12/6
陕西省西咸新区沣西新城开发建设(集团)有限公司,SXXXFX 5.75 12/05/19,100,5.75,-,120.00 百万,2016/12/5,"一般企业用途,运营资本",--,城投债,1615,2019/12/5
隆鑫控股有限公司,LONCIN 4.5 12/05/19,-,4.5,-,800.00 百万,2016/12/5,General Corporate Purposes Working Capital Refinance,--,产业债,98978,2019/12/5
联邦制药国际控股有限公司,UNITLA 4.5 12/05/21,191.9,4.5,-44.192,130.00 百万,2016/12/5,"一般企业用途,再融资",2019/12/5,产业债,3791,2021/12/5
长沙先导投资控股集团有限公司,CSPLIN 3.1 12/02/19,100,3.1,-,350.00 百万,2016/12/2,--,--,城投债,1618,2019/12/2
中国工商银行股份有限公司,ICBCAS 2.15 12/02/19,100,2.15,-,550.00 百万,2016/12/2,--,--,金融债,1619,2019/12/2
中国进出口银行,EXIMCH 0.625 12/02/21,-,0.625,-,850.00 百万,2016/12/2,General Corporate Purposes,--,金融债,98923,2021/12/2
中国进出口银行,EXIMCH 0.25 12/02/19,-,0.25,-,1150.00 百万,2016/12/2,General Corporate Purposes,--,金融债,98987,2019/12/2
